rank,streamer,start_month,avg_viewers,count,gender,nationality,birth_year,avg_followers_gained,avg_peak_viewers,avg_stream_length,avg_views_per_hour
59,cblol,Jan-16,28403.14286,7,Male,Brazilian,2002,1277.857143,44862.71429,282.8571429,21362.71429
59,cblol,Nov-15,15882.15385,13,Male,Brazilian,2002,445.1538462,24897,275.7692308,15609.92308
59,cblol,Oct-15,22477.9375,16,Male,Brazilian,2002,779.5,41169.875,353.4375,22813.6875
59,cblol,Sep-15,43865,2,Male,Brazilian,2002,1386,66879.5,180,48298.5
59,cblol,Aug-15,25779.54545,11,Male,Brazilian,2002,1003.181818,39067,336.8181818,26814.45455
59,cblol,Jul-15,11189.125,8,Male,Brazilian,2002,460.5,22839.875,360,13858
60,tubbo,Mar-21,78792.94118,17,Male,British,2003,11608.17647,111553.4118,199.8235294,74568.58824
60,tubbo,Feb-21,68287.57143,28,Male,British,2003,7868.25,90544.14286,159.3571429,73879.10714
60,tubbo,Jan-21,71528.29032,31,Male,British,2003,11323.83871,98360.74194,174.8709677,78178.96774
60,tubbo,Dec-20,60517,31,Male,British,2003,9748.935484,80646.22581,173.0645161,56782.83871
60,tubbo,Nov-20,39003.85185,27,Male,British,2003,8117.148148,50273.33333,196.1851852,37670.7037
60,tubbo,Oct-20,29260.85714,21,Male,British,2003,5607,37745.33333,152.4761905,29303.04762
60,tubbo,Sep-20,19468.70833,24,Male,British,2003,5845.333333,27619.20833,162.625,19878.125
60,tubbo,Aug-20,7129.043478,23,Male,British,2003,4303.956522,11769.26087,248.7826087,7209.652174
60,tubbo,Jul-20,2230.7,30,Male,British,2003,1464.6,3432.5,317.9666667,2347.433333
60,tubbo,Jun-20,244.1851852,27,Male,British,2003,144.8148148,393.4074074,168.2222222,471.2962963
60,tubbo,May-20,199.1,30,Male,British,2003,121,325.5666667,222.4666667,364.0333333
60,tubbo,Apr-20,138.7241379,29,Male,British,2003,168.5517241,247.0344828,162.137931,241.0689655
60,tubbo,Mar-20,87.79166667,24,Male,British,2003,114.5,111.25,146.8333333,148.5
60,tubbo,Feb-20,88.30434783,23,Male,British,2003,784.4782609,139.3913043,242.0434783,155.4347826
60,tubbo,Jan-20,37.84210526,19,Male,British,2003,499.2631579,69.21052632,174.2631579,82.73684211
60,tubbo,Dec-19,39.2631579,19,Male,British,2003,25.73684211,58.78947368,120.6842105,112.7894737
60,tubbo,Nov-19,41.20833333,24,Male,British,2003,14.54166667,57.375,85,83.58333333
60,tubbo,Oct-19,34.52,25,Male,British,2003,28.64,54.24,148.04,93.2
60,tubbo,Sep-19,24.70833333,24,Male,British,2003,24.29166667,41.375,164.4166667,58.41666667
60,tubbo,Aug-19,9.647058824,17,Male,British,2003,8.882352941,17.35294118,175.0588235,17.70588235
60,tubbo,Jul-19,7.8,25,Male,British,2003,3.44,11.08,115.48,13.88
60,tubbo,Jun-19,7.65,20,Male,British,2003,2.7,12.55,166.8,14.85
60,tubbo,May-19,9.882352941,17,Male,British,2003,5.647058824,15.41176471,173.8823529,18.70588235
60,tubbo,Apr-19,8.653846154,26,Male,British,2003,5.769230769,14.96153846,137.4230769,18.5
60,tubbo,Mar-19,7.392857143,28,Male,British,2003,1.964285714,14.78571429,137,13.42857143
60,tubbo,Feb-19,5.421052632,19,Male,British,2003,2.368421053,9.473684211,169.2631579,13.10526316
60,tubbo,Jan-19,25.54545455,22,Male,British,2003,15.59090909,37.63636364,163.5909091,27.40909091
60,tubbo,Dec-18,4.294117647,17,Male,British,2003,1.294117647,7.176470588,93.52941177,9.941176471
60,tubbo,Nov-18,4.55,20,Male,British,2003,1.1,6.35,70.5,6.7
60,tubbo,Oct-18,5.541666667,24,Male,British,2003,2.458333333,9.375,110,10.625
60,tubbo,Sep-18,6.6,10,Male,British,2003,2.8,11.4,117,14
60,tubbo,Aug-18,5.916666667,24,Male,British,2003,4.458333333,9.416666667,180.625,9.583333333
60,tubbo,Jul-18,8.052631579,38,Male,British,2003,6.184210526,21.55263158,196.5789474,13.55263158
60,tubbo,Jun-18,2.068965517,29,Male,British,2003,1.896551724,4.620689655,118.4482759,6.793103448
60,tubbo,May-18,1.777777778,9,Male,British,2003,0.666666667,2.888888889,53.33333333,14.33333333
61,pokimane,Mar-21,19169,10,Female,Moroccan-Canadian,1996,5264.9,23191.1,288.9,48855.1
61,pokimane,Feb-21,20469.36842,19,Female,Moroccan-Canadian,1996,6914.105263,24883.10526,316.4210526,53412.84211
61,pokimane,Jan-21,40111.61538,13,Female,Moroccan-Canadian,1996,13066.46154,53090.07692,317.1538462,73806.61538
61,pokimane,Dec-20,24633.57143,21,Female,Moroccan-Canadian,1996,10799.09524,33148.04762,259.8571429,65960.7619
61,pokimane,Nov-20,29125.95,20,Female,Moroccan-Canadian,1996,12555.05,37016.9,272.7,62567.35
61,pokimane,Oct-20,24909.56522,23,Female,Moroccan-Canadian,1996,13564.52174,32739.78261,335.8695652,51857.26087
61,pokimane,Sep-20,20411.83333,24,Female,Moroccan-Canadian,1996,9912,27792.45833,290.875,48303.45833
61,pokimane,Aug-20,13977.83333,6,Female,Moroccan-Canadian,1996,2507.333333,17872.33333,171.1666667,41469.66667
61,pokimane,Jul-20,17525.9,20,Female,Moroccan-Canadian,1996,7471.65,20890.65,244.65,43952.95
61,pokimane,Jun-20,19658.5,16,Female,Moroccan-Canadian,1996,8187.75,24373.125,270.25,45976.125
61,pokimane,May-20,18814.66667,12,Female,Moroccan-Canadian,1996,8092.25,24068.83333,254,47586.5
61,pokimane,Apr-20,32794.7619,21,Female,Moroccan-Canadian,1996,20453.61905,44177.2381,289.2380952,68038.85714
61,pokimane,Mar-20,14233.85714,21,Female,Moroccan-Canadian,1996,4668.52381,18176.71429,277.5714286,33466.80952
61,pokimane,Feb-20,10569.78947,19,Female,Moroccan-Canadian,1996,3171.105263,13630.89474,276.6315789,26548.47368
61,pokimane,Jan-20,13787.7,20,Female,Moroccan-Canadian,1996,5690.2,17602.75,258.25,44792.6
61,pokimane,Dec-19,13578.07143,14,Female,Moroccan-Canadian,1996,3819.214286,16995.28571,261.7857143,32577.92857
61,pokimane,Nov-19,13340.27778,18,Female,Moroccan-Canadian,1996,3283,17527.33333,254.2777778,56272.94444
61,pokimane,Oct-19,11215.71429,14,Female,Moroccan-Canadian,1996,2330.214286,14356.07143,280.3571429,28616.07143
61,pokimane,Sep-19,9456.4,20,Female,Moroccan-Canadian,1996,3009.2,11893.25,264.45,26365.4
61,pokimane,Aug-19,9704.411765,17,Female,Moroccan-Canadian,1996,4272.058824,12573.29412,306.7058824,37104.76471
61,pokimane,Jul-19,9752.45,20,Female,Moroccan-Canadian,1996,2832.5,12835.45,253.85,33210.65
61,pokimane,Jun-19,7741.947368,19,Female,Moroccan-Canadian,1996,2964.947368,10417.26316,287.6315789,23100.42105
61,pokimane,May-19,8003.894737,19,Female,Moroccan-Canadian,1996,2141,10349.05263,249.8421053,22534
61,pokimane,Apr-19,10601.71429,14,Female,Moroccan-Canadian,1996,2115.071429,14502.28571,317.0714286,30879.92857
61,pokimane,Mar-19,9051.789474,19,Female,Moroccan-Canadian,1996,2346.842105,11652.84211,269.6842105,26682.15789
61,pokimane,Feb-19,8724.315789,19,Female,Moroccan-Canadian,1996,2470.578947,11094.63158,259.2631579,23293.26316
61,pokimane,Jan-19,12030.26316,19,Female,Moroccan-Canadian,1996,2428.263158,17433.73684,223.2631579,55875.21053
61,pokimane,Dec-18,9847.615385,13,Female,Moroccan-Canadian,1996,2153.692308,12532.76923,235.8461538,29645.46154
61,pokimane,Nov-18,11883.15789,19,Female,Moroccan-Canadian,1996,4331.894737,15224.63158,295.2631579,24814.78947
61,pokimane,Oct-18,11746.17647,17,Female,Moroccan-Canadian,1996,4052.705882,15163.41176,244.4117647,26949.29412
61,pokimane,Sep-18,10660.1,20,Female,Moroccan-Canadian,1996,5349.4,13424.6,230.25,31075.35
61,pokimane,Aug-18,10586.77273,22,Female,Moroccan-Canadian,1996,5149.318182,13643.63636,222.9545455,31002.95455
61,pokimane,Jul-18,12197.57143,28,Female,Moroccan-Canadian,1996,5148.571429,15824.92857,229.8214286,28432.92857
61,pokimane,Jun-18,10991.11765,17,Female,Moroccan-Canadian,1996,4165.764706,14133.11765,212.6470588,25410.05882
61,pokimane,May-18,8955.142857,21,Female,Moroccan-Canadian,1996,2641.666667,11977,194.2857143,29933.85714
61,pokimane,Apr-18,12432.27778,18,Female,Moroccan-Canadian,1996,5883.277778,17159.61111,224.1666667,35195.61111
61,pokimane,Mar-18,11794,23,Female,Moroccan-Canadian,1996,2546.217391,14717.30435,191.0869565,32759.6087
61,pokimane,Feb-18,11374.09524,21,Female,Moroccan-Canadian,1996,1493.904762,14603.09524,183.5714286,29652.04762
61,pokimane,Jan-18,8174.434783,23,Female,Moroccan-Canadian,1996,1851.304348,11837.52174,205.4347826,15379.04348
61,pokimane,Dec-17,7373.722222,18,Female,Moroccan-Canadian,1996,1755.333333,9553.944444,215,18879.16667
61,pokimane,Nov-17,5760.941176,17,Female,Moroccan-Canadian,1996,1234.529412,7317.235294,248.8235294,13780.76471
61,pokimane,Oct-17,4310.5625,16,Female,Moroccan-Canadian,1996,848.0625,5192.5625,243.75,9825.625
61,pokimane,Sep-17,4477.583333,12,Female,Moroccan-Canadian,1996,1076,5586.333333,258.75,10881.83333
61,pokimane,Aug-17,4499.277778,18,Female,Moroccan-Canadian,1996,1213.222222,5601.277778,240.8333333,10165.88889
61,pokimane,Jul-17,3526.9,10,Female,Moroccan-Canadian,1996,1022.2,4548.9,249,8296.2
61,pokimane,Jun-17,3992.166667,18,Female,Moroccan-Canadian,1996,850.1666667,5093.055556,225.8333333,9597.277778
61,pokimane,May-17,4056.736842,19,Female,Moroccan-Canadian,1996,912.2105263,5009.526316,267.6315789,8874.421053
61,pokimane,Apr-17,3581.6875,16,Female,Moroccan-Canadian,1996,873.5,4538.3125,256.875,7739.4375
61,pokimane,Mar-17,3563.772727,22,Female,Moroccan-Canadian,1996,911.6363636,4716.136364,250.9090909,8406.5
61,pokimane,Feb-17,3784.285714,14,Female,Moroccan-Canadian,1996,1249,5625.928571,262.5,8492.5
61,pokimane,Jan-17,3157.772727,22,Female,Moroccan-Canadian,1996,881.8181818,4221.772727,249.5454545,6270.090909
61,pokimane,Dec-16,2104.15,20,Female,Moroccan-Canadian,1996,544.5,2759.7,275.25,4914.2
61,pokimane,Nov-16,1619.875,24,Female,Moroccan-Canadian,1996,385.4583333,2081.208333,270.625,4294.541667
61,pokimane,Oct-16,1546.375,16,Female,Moroccan-Canadian,1996,316.5625,2098.4375,217.5,3933.8125
61,pokimane,Sep-16,1098.423077,26,Female,Moroccan-Canadian,1996,161.0384615,1405.115385,241.1538462,3003.730769
61,pokimane,Aug-16,1143.04,25,Female,Moroccan-Canadian,1996,206.2,1395.08,202.8,3447.56
61,pokimane,Jul-16,1318.272727,11,Female,Moroccan-Canadian,1996,411.5454545,1852.181818,250.9090909,4064
61,pokimane,Jun-16,1090.130435,23,Female,Moroccan-Canadian,1996,234.6086957,1636.173913,243.9130435,3183.521739
61,pokimane,May-16,1144.35,20,Female,Moroccan-Canadian,1996,234.75,1711.9,228,3775.15
61,pokimane,Apr-16,923.3571429,14,Female,Moroccan-Canadian,1996,144.9285714,1121.642857,153.2142857,2545.071429
61,pokimane,Mar-16,1135.5625,16,Female,Moroccan-Canadian,1996,366.4375,1520.8125,267.1875,3339.625
61,pokimane,Feb-16,1332.333333,15,Female,Moroccan-Canadian,1996,572.8666667,1879.666667,276,2848.866667
61,pokimane,Jan-16,1454.5,18,Female,Moroccan-Canadian,1996,495.2777778,2190.5,265.8333333,1150.888889
61,pokimane,Dec-15,1293.538462,13,Female,Moroccan-Canadian,1996,426.7692308,1767.923077,191.5384615,1127.461538
61,pokimane,Nov-15,1334.818182,11,Female,Moroccan-Canadian,1996,392,2038.090909,219.5454545,1029.636364
61,pokimane,Oct-15,1253.714286,14,Female,Moroccan-Canadian,1996,500.5714286,1751.357143,263.5714286,1161.785714
61,pokimane,Sep-15,1103.470588,17,Female,Moroccan-Canadian,1996,458.5882353,1473.235294,135,1194.647059
61,pokimane,Aug-15,960.2142857,14,Female,Moroccan-Canadian,1996,349.5,1339,155.3571429,1409.214286
61,pokimane,Jul-15,1002,4,Female,Moroccan-Canadian,1996,367.75,1382.75,251.25,1277.5
62,gmhikaru,Mar-21,22437.88235,17,Male,Japanese,1987,2392.235294,33680.58824,337.3529412,80861.17647
62,gmhikaru,Feb-21,24492.5,28,Male,Japanese,1987,4307.785714,37343.92857,335.8214286,77896.89286
62,gmhikaru,Jan-21,18055.34483,29,Male,Japanese,1987,4266.37931,25205.27586,330.3448276,51515.7931
62,gmhikaru,Dec-20,14974.65625,32,Male,Japanese,1987,2889.84375,21827.71875,319.84375,45364.90625
62,gmhikaru,Nov-20,13096.25926,27,Male,Japanese,1987,1855.888889,20257.51852,345.9259259,44945.48148
62,gmhikaru,Oct-20,6580.741935,31,Male,Japanese,1987,281.6129032,9307.419355,305.516129,26314.80645
62,gmhikaru,Sep-20,7445.457143,35,Male,Japanese,1987,483.0571429,10828.14286,316.1714286,18336.97143
62,gmhikaru,Aug-20,10837.05405,37,Male,Japanese,1987,705.3783784,15860.97297,251.1891892,21274.54054
62,gmhikaru,Jul-20,9374.205128,39,Male,Japanese,1987,858.5897436,13510,298.0512821,22265.35897
62,gmhikaru,Jun-20,14455.88636,44,Male,Japanese,1987,2305.840909,20978.56818,250.7045455,22485.31818
62,gmhikaru,May-20,13661.77778,36,Male,Japanese,1987,3226.527778,20803.05556,319.25,24839.88889
62,gmhikaru,Apr-20,3537.333333,33,Male,Japanese,1987,635.1818182,5564.787879,304.3939394,12032.12121
62,gmhikaru,Mar-20,1871.863636,22,Male,Japanese,1987,324.3181818,2538.090909,287.5,3525.772727
62,gmhikaru,Feb-20,1713.714286,7,Male,Japanese,1987,246.2857143,2163.428571,276.4285714,1912.571429
62,gmhikaru,Jan-20,1560.090909,11,Male,Japanese,1987,167.5454545,2174.090909,188.0909091,2082.545455
62,gmhikaru,Dec-19,1357.2,10,Male,Japanese,1987,171.1,1972.9,180.4,2301.5
62,gmhikaru,Nov-19,956.8888889,9,Male,Japanese,1987,108.5555556,1419.888889,220.5555556,1333.777778
62,gmhikaru,Oct-19,1268.090909,11,Male,Japanese,1987,119.5454545,1829.636364,173.5454545,1793.545455
62,gmhikaru,Sep-19,1261.545455,11,Male,Japanese,1987,135.8181818,1673.909091,166.4545455,1543.181818
62,gmhikaru,Aug-19,1138.777778,9,Male,Japanese,1987,104,1493.333333,204.5555556,1588.555556
62,gmhikaru,Jul-19,1455.444444,9,Male,Japanese,1987,89,2085.222222,150.4444444,2030.222222
62,gmhikaru,Jun-19,2594.789474,19,Male,Japanese,1987,286.8947368,4390,298,10759.42105
62,gmhikaru,May-19,1464.555556,9,Male,Japanese,1987,111.2222222,1847.555556,185.1111111,1822.222222
62,gmhikaru,Apr-19,1813.130435,23,Male,Japanese,1987,210.2173913,2506.26087,222.7391304,2522.782609
62,gmhikaru,Mar-19,1229.16,25,Male,Japanese,1987,121.24,1667.68,164.84,1638.32
62,gmhikaru,Feb-19,1452.3,20,Male,Japanese,1987,165.15,1881.95,177.05,1843.95
62,gmhikaru,Jan-19,1885.111111,27,Male,Japanese,1987,262.8888889,2519.777778,216.1111111,2198.703704
62,gmhikaru,Dec-18,1661.052632,19,Male,Japanese,1987,241.4736842,2330.421053,147.7368421,3775.526316
62,gmhikaru,Nov-18,1491.25,24,Male,Japanese,1987,392.8333333,1829.958333,170,1694.916667
62,gmhikaru,Oct-18,643.6666667,3,Male,Japanese,1987,185,797.3333333,175,820.6666667
62,gmhikaru,Sep-18,508,1,Male,Japanese,1987,115,784,105,810
62,gmhikaru,Jul-18,388,1,Male,Japanese,1987,28,559,30,556
62,gmhikaru,Jun-18,531,3,Male,Japanese,1987,123,715,165,667
62,gmhikaru,Apr-18,468,1,Male,Japanese,1987,157,569,165,737
62,gmhikaru,Mar-18,394,1,Male,Japanese,1987,92,556,120,474
62,gmhikaru,Feb-18,713.3333333,3,Male,Japanese,1987,314.3333333,842.6666667,210,840
62,gmhikaru,Nov-17,258,2,Male,Japanese,1987,62,357.5,60,1128.5
62,gmhikaru,Oct-17,353.5,6,Male,Japanese,1987,128.3333333,472.5,157.5,433.8333333
62,gmhikaru,Aug-17,319,5,Male,Japanese,1987,78.4,444,99,635.8
62,gmhikaru,Jul-17,425,3,Male,Japanese,1987,151,568.6666667,95,758.3333333
63,tommyinnit,Mar-21,298415,4,Male,British,2004,6960.25,403153.75,40.25,105733
63,tommyinnit,Feb-21,223757.125,8,Male,British,2004,9848.125,253651.875,86,176711
63,tommyinnit,Jan-21,258444.4375,16,Male,British,2004,11931.375,301980.75,80.8125,185023.625
63,tommyinnit,Dec-20,172537.0435,23,Male,British,2004,8557.869565,198101.3913,89.91304348,115207.9565
63,tommyinnit,Nov-20,87426.71429,21,Male,British,2004,5995.47619,104152.6667,99.28571429,74990.42857
63,tommyinnit,Oct-20,72998.6,20,Male,British,2004,5559.45,82000.85,103.05,58718.4
63,tommyinnit,Sep-20,44088.66667,21,Male,British,2004,4677.714286,49727.57143,113.4761905,35487.47619
63,tommyinnit,Aug-20,22050.65517,29,Male,British,2004,3951.310345,27187.96552,143.1724138,17370.06897
63,tommyinnit,Jul-20,6666.172414,29,Male,British,2004,1274.517241,7974.448276,133,7067.689655
63,tommyinnit,Jun-20,2055.578947,19,Male,British,2004,656.1578947,2682.210526,153.6842105,2860.631579
63,tommyinnit,May-20,1549.235294,17,Male,British,2004,691.5294118,2034.941176,136.8823529,2285.294118
63,tommyinnit,Apr-20,1071.451613,31,Male,British,2004,206.6129032,1270,98.83870968,1618.451613
63,tommyinnit,Mar-20,629.16,25,Male,British,2004,181.8,740.68,105.56,850.16
63,tommyinnit,Feb-20,476.4090909,22,Male,British,2004,749.9090909,573.1363636,126.0454545,626.2272727
63,tommyinnit,Jan-20,693.5,16,Male,British,2004,192.0625,848.8125,160.0625,936.25
63,tommyinnit,Dec-19,390.7272727,22,Male,British,2004,126.0454545,485.5,100.1363636,669.5
63,tommyinnit,Nov-19,211.5454545,22,Male,British,2004,96.09090909,264.3636364,104.9545455,402.5909091
63,tommyinnit,Oct-19,139.826087,23,Male,British,2004,41.65217391,166,80.13043478,302.173913
63,tommyinnit,Sep-19,164.5714286,14,Male,British,2004,76.64285714,194.8571429,101.1428571,393.0714286
63,tommyinnit,Aug-19,37.75,12,Male,British,2004,26.25,47.66666667,104.0833333,76.58333333
63,tommyinnit,Jul-19,10.42857143,7,Male,British,2004,6.285714286,17.14285714,134,29.57142857
63,tommyinnit,Feb-19,15,1,Male,British,2004,1,20,20,166
63,tommyinnit,Nov-18,16.25,4,Male,British,2004,6,22.75,22.5,142.5
63,tommyinnit,Oct-18,22.35714286,28,Male,British,2004,9.714285714,29.60714286,43.92857143,85.46428571
63,tommyinnit,Sep-18,29.24137931,29,Male,British,2004,15.27586207,38.96551724,48.62068966,130.5517241
63,tommyinnit,Aug-18,25.56666667,30,Male,British,2004,12.83333333,33.76666667,65.5,105.6666667
63,tommyinnit,Jul-18,18.2,30,Male,British,2004,10.4,24.83333333,54.5,68
63,tommyinnit,Jun-18,15.23809524,21,Male,British,2004,9.047619048,23.04761905,67.14285714,55.90476191
63,tommyinnit,May-18,15.05,20,Male,British,2004,6.1,23.25,58.5,51.85
63,tommyinnit,Apr-18,8.96,25,Male,British,2004,1.92,12.56,42.6,26
63,tommyinnit,Mar-18,11,9,Male,British,2004,4.888888889,15,80,23.33333333
63,tommyinnit,Feb-18,6.722222222,18,Male,British,2004,3.388888889,9.444444444,45,24.27777778
63,tommyinnit,Jan-18,7.393939394,33,Male,British,2004,1.636363636,9.818181818,48.63636364,10.72727273
63,tommyinnit,Dec-17,6.4375,32,Male,British,2004,3.25,9.3125,95.15625,18.40625
63,tommyinnit,Nov-17,2.875,8,Male,British,2004,0.75,3.75,16.875,7
63,tommyinnit,May-17,2,1,Male,British,2004,0,3,60,4
64,jltomy,Mar-21,12663.82353,17,Male,Frence,1996,418.2941176,19449.05882,327.4117647,7424.294118
64,jltomy,Feb-21,11319.46667,30,Male,Frence,1996,328.2666667,15426.76667,320.9333333,7960.566667
64,jltomy,Jan-21,10213.06061,33,Male,Frence,1996,280.6363636,14811.30303,319.2424242,5301.333333
64,jltomy,Dec-20,13047.57895,19,Male,Frence,1996,356.9473684,17523.94737,290.3684211,7360.631579
64,jltomy,Nov-20,11325.33333,27,Male,Frence,1996,311.7777778,16190.77778,373.8148148,5297.37037
64,jltomy,Oct-20,11114.28571,28,Male,Frence,1996,789.8928571,15643.07143,380.9642857,10814.46429
64,jltomy,Sep-20,8644.304348,23,Male,Frence,1996,269.2173913,12071.13043,301.7391304,5340.695652
64,jltomy,Aug-20,11267.4,25,Male,Frence,1996,429.8,15498.44,300.04,6456.16
64,jltomy,Jul-20,18461.77778,27,Male,Frence,1996,665,26479.37037,355,11990.44444
64,jltomy,Jun-20,20046,25,Male,Frence,1996,1152.6,29004.8,372.88,12855.12
64,jltomy,May-20,18906.12,25,Male,Frence,1996,1268.92,26764.96,474.08,13373.96
64,jltomy,Apr-20,11536.71875,32,Male,Frence,1996,1201.84375,16823.375,466.40625,8212.21875
64,jltomy,Mar-20,4429.233333,30,Male,Frence,1996,307.1,6962.566667,355.0666667,2807.366667
64,jltomy,Feb-20,5204.384615,26,Male,Frence,1996,724.8461538,7342.769231,280.5384615,3375.153846
64,jltomy,Jan-20,5958.533333,30,Male,Frence,1996,442.2333333,9438.966667,340.0333333,3999.1
64,jltomy,Dec-19,5134.266667,15,Male,Frence,1996,447.2,8302.333333,428.6666667,2980.133333
64,jltomy,Nov-19,5835.652174,23,Male,Frence,1996,261.3478261,9407.217391,402.7391304,2842.826087
64,jltomy,Oct-19,5510.4,25,Male,Frence,1996,214.4,8777.52,400.68,2937.36
64,jltomy,Sep-19,6085.346154,26,Male,Frence,1996,474.1153846,10687.88462,425.8461538,4704.461538
64,jltomy,Aug-19,6941.357143,28,Male,Frence,1996,1093.035714,10186.03571,385,5877.178571
64,jltomy,Jul-19,3634.903226,31,Male,Frence,1996,989.516129,5999.516129,397,3658.741935
64,jltomy,Jun-19,2808.296296,27,Male,Frence,1996,513.6666667,4006.296296,235.9259259,2724.555556
64,jltomy,May-19,1724.107143,28,Male,Frence,1996,451.3571429,2447.857143,321.6428571,1503.357143
64,jltomy,Apr-19,832,22,Male,Frence,1996,328.3636364,1266.181818,268.8636364,828.8181818
64,jltomy,Mar-19,1040.090909,22,Male,Frence,1996,432.6363636,1798.863636,245.2727273,984.1363636
64,jltomy,Feb-19,569.375,8,Male,Frence,1996,348.875,996.875,225.5,722.875
64,jltomy,Jan-19,432,20,Male,Frence,1996,281.4,817.9,292.55,748.8
64,jltomy,Dec-18,372.047619,21,Male,Frence,1996,116.047619,667.047619,308.9047619,470.2857143
64,jltomy,Nov-18,248.2413793,29,Male,Frence,1996,97.89655172,395.8965517,240,361.0689655
64,jltomy,Oct-18,236.2903226,31,Male,Frence,1996,91.35483871,422.8709677,212.9032258,546.2580645
64,jltomy,Sep-18,141.5454545,33,Male,Frence,1996,50.54545455,296.2424242,181.8181818,301.2727273
64,jltomy,Aug-18,242.8378378,37,Male,Frence,1996,110.7297297,432.7567568,190.1351351,695.8108108
64,jltomy,Jul-18,100.8518519,27,Male,Frence,1996,27,228.8148148,141.1111111,317.4074074
64,jltomy,Jun-18,79.09090909,33,Male,Frence,1996,12.51515152,124.4545455,155,118.0606061
64,jltomy,May-18,57.5,46,Male,Frence,1996,16.32608696,116.8695652,169.5652174,109.2391304
64,jltomy,Apr-18,36.525,40,Male,Frence,1996,8.975,49.925,141.375,81.65
64,jltomy,Mar-18,43.80769231,26,Male,Frence,1996,10.65384615,52.96153846,106.7307692,87.73076923
64,jltomy,Feb-18,15.44444444,27,Male,Frence,1996,3.740740741,22.11111111,92.77777778,34.14814815
64,jltomy,Jan-18,14.93023256,43,Male,Frence,1996,5.488372093,22.20930233,133.9534884,31.18604651
64,jltomy,Dec-17,18.6,10,Male,Frence,1996,11.7,26.4,69,129.5
64,jltomy,Jun-17,3,1,Male,Frence,1996,1,4,30,21
65,buster,Mar-21,16470.8,10,Male,Russian,,1107.7,20033.6,142.5,40006.9
65,buster,Feb-21,19403.95455,22,Male,Russian,,2491.181818,27645.5,366,49352.59091
65,buster,Jan-21,18594.28571,21,Male,Russian,,1895.761905,22522.19048,187.4285714,55055.09524
65,buster,Dec-20,30845.20833,24,Male,Russian,,1872.666667,38499.125,178.75,72367.75
65,buster,Nov-20,31900.70833,24,Male,Russian,,2229.75,40373.95833,167.5,65965.41667
65,buster,Oct-20,23289.32,25,Male,Russian,,1875.92,29550.8,177.16,55952.12
65,buster,Sep-20,17497.84615,26,Male,Russian,,1427.461538,21775.96154,153.1538462,38609.03846
65,buster,Aug-20,20727.07692,26,Male,Russian,,1673.230769,25312.65385,146.1153846,43681.19231
65,buster,Jul-20,24708.03571,28,Male,Russian,,1881.142857,31194.82143,162.9642857,52576
65,buster,Jun-20,32007.86207,29,Male,Russian,,2542.827586,39527.62069,182.3103448,56122.68966
65,buster,May-20,35942.45161,31,Male,Russian,,3709.903226,44750.93548,194.0322581,63997.16129
65,buster,Apr-20,27569.84375,32,Male,Russian,,3595.9375,34661.65625,169.28125,48866.34375
65,buster,Mar-20,11123.14286,28,Male,Russian,,3351.714286,14142.71429,171.2142857,24357
65,buster,Feb-20,7983.275862,29,Male,Russian,,1148,10202.62069,155.2068966,16528.2069
65,buster,Jan-20,5251.205882,34,Male,Russian,,901.1764706,6612.470588,156.4117647,11377.35294
65,buster,Dec-19,3157.466667,30,Male,Russian,,437.9666667,3991.4,164.2,6899.266667
65,buster,Nov-19,2507.68,25,Male,Russian,,401.44,3220.48,164.12,5329.4
65,buster,Oct-19,1796.428571,28,Male,Russian,,412.1071429,2286.535714,145.6785714,5132.357143
65,buster,Sep-19,1336.333333,30,Male,Russian,,323.6666667,1713.266667,133.2666667,3803.533333
65,buster,Aug-19,696.2051282,39,Male,Russian,,374.4358974,966.8717949,127.5641026,2352.589744
65,buster,Jul-19,191.4722222,36,Male,Russian,,104.5555556,282.9444444,159.6111111,841.5
65,buster,Jun-19,174.2631579,19,Male,Russian,,145.2105263,259.8421053,172.9473684,693.4210526
65,buster,May-19,87.34615385,26,Male,Russian,,89.11538462,150.5,151.8461538,385.8846154
65,buster,Apr-19,24.25,16,Male,Russian,,19.625,40.5,148.625,127.0625
65,buster,Mar-19,34.875,16,Male,Russian,,47.4375,54.4375,171.5,138.4375
65,buster,Feb-19,15.09090909,22,Male,Russian,,11.40909091,24.22727273,146.0909091,48.22727273
65,buster,Jan-19,7.714285714,21,Male,Russian,,0.952380952,12.04761905,92.95238095,22
65,buster,Dec-18,5.8,10,Male,Russian,,2.2,11.3,112.3,32.7
65,buster,Nov-18,4.2,15,Male,Russian,,0.066666667,5.8,42,8.733333333
65,buster,Oct-18,4.333333333,15,Male,Russian,,3.733333333,8.866666667,113,15.33333333
65,buster,Jun-18,1.7,10,Male,Russian,,0.3,3.9,84,5.7
65,buster,May-18,1.75,16,Male,Russian,,0.375,5,93.75,10.25
65,buster,Apr-18,1.333333333,3,Male,Russian,,0.333333333,3.666666667,50,7
65,buster,Feb-18,1.933333333,15,Male,Russian,,-0.066666667,3.266666667,49,6.2
65,buster,Jan-18,1.620689655,29,Male,Russian,,0.448275862,3.655172414,66.20689655,4.75862069
65,buster,Dec-17,2.5,4,Male,Russian,,0.75,3.5,45,7.5
65,buster,Nov-17,2,4,Male,Russian,,0.75,4.25,71.25,7.5
65,buster,Aug-17,4.5,6,Male,Russian,,7.166666667,6.833333333,67.5,15.5
